,irs_zip_code,Total_income_A02650,Total_returns_N02650
924,86441,21012.0001,610.0
925,86442,596867.0,14620.0
926,86444,22828.0001,500.0
927,86445,6356.0002,130.0
928,86514,38647.0001,990.0
929,86547,10331.0003,310.0
930,99999,8559173.0,157530.0
931,0,84716423.0,1294050.0
932,71601,157310.0,5020.0
933,71602,355291.0,6700.0
934,71603,574895.0,12780.0
935,71631,9400.0001,230.0
936,71635,212905.0,4480.0
937,71638,43854.0,1220.0
938,71639,106392.0,2430.0
939,71640,33378.0,980.0
940,71642,9618.0003,210.0
941,71643,15640.0001,500.0
942,71644,13664.0001,440.0
943,71646,117433.0001,2440.0
944,71647,28593.0,620.0
945,71652,19129.0001,410.0
946,71653,129027.0,1870.0
947,71654,87432.0,1750.0
948,71655,297734.0,5530.0
949,71658,7922.0003,200.0
950,71660,17852.0001,360.0
951,71663,16758.0002,260.0
952,71665,124798.0001,2210.0
953,71667,149195.0,2920.0
954,71670,23890.0,470.0
955,71671,144555.0,3320.0
956,71674,11664.0001,250.0
957,71675,35037.0,740.0
958,71676,10013.0002,190.0
959,71701,365379.0,7490.0
960,71720,45984.0,930.0
961,71725,6752.0001,180.0
962,71726,17563.0001,410.0
963,71730,795475.0,13160.0
964,71740,32846.0,640.0
965,71742,83869.0,1910.0
966,71743,66068.0,1560.0
967,71744,67608.0,1260.0
968,71747,12717.0001,340.0
969,71749,54166.0,1020.0
970,71751,18317.0001,340.0
971,71752,14128.0002,360.0
972,71753,306738.0,5790.0
973,71758,9796.0003,160.0
974,71762,58594.0001,990.0
975,71763,30651.0,580.0
976,71764,30474.0,680.0
977,71765,35845.0,820.0
978,71766,11581.0002,260.0
979,71770,56461.0,1270.0
980,71801,243772.0,5980.0
981,71822,163467.0,3350.0
982,71825,9698.0002,240.0
983,71826,16858.0001,370.0
984,71827,12350.0002,290.0
985,71832,176924.0001,4140.0
986,71833,40243.0,800.0
987,71834,22777.0,460.0
988,71835,20044.0001,500.0
989,71836,52245.0,1100.0
990,71837,102629.0,2100.0
991,71838,15365.0001,360.0
992,71841,13294.0001,330.0
993,71842,40580.0,790.0
994,71845,28255.0,760.0
995,71846,46196.0,960.0
996,71847,11706.0002,230.0
997,71851,31329.0,890.0
998,71852,204773.0,4210.0
999,71853,8029.0003,190.0
1000,71854,815457.0,15280.0
1001,71855,8258.0003,230.0
1002,71857,95804.0001,2300.0
1003,71858,25952.0,600.0
1004,71859,5330.0002,130.0
1005,71860,38887.0,840.0
1006,71861,47924.0001,820.0
1007,71862,14170.0001,300.0
1008,71866,11133.0003,210.0
1009,71901,689827.0,12130.0
1010,71909,639460.0,9170.0
1011,71913,1231552.0,20890.0
1012,71921,61350.0,1280.0
1013,71923,321548.0,6010.0
1014,71929,109543.0,2060.0
1015,71933,28558.0,610.0
1016,71935,9213.0001,250.0
1017,71937,26997.0001,690.0
1018,71940,26117.0,590.0
1019,71941,35405.0,730.0
1020,71943,79253.0001,1840.0
1021,71944,11598.0001,270.0
1022,71945,18708.0001,510.0
1023,71949,36198.0,770.0
1024,71950,15153.0,350.0
1025,71953,267586.0,5740.0
1026,71956,28902.0001,780.0
1027,71957,64217.0001,1350.0
1028,71958,48520.0001,970.0
1029,71959,11423.0003,260.0
1030,71960,18506.0002,470.0
1031,71961,15460.0001,350.0
1032,71962,13985.0001,290.0
1033,71964,90441.0,1670.0
1034,71965,6163.0002,130.0
1035,71968,112625.0,1950.0
1036,71969,4336.0002,100.0
1037,71970,9143.0001,220.0
1038,71971,7302.0001,160.0
1039,71972,6194.0003,120.0
1040,71973,18744.0001,470.0
1041,72001,6787.0002,170.0
1042,72002,559698.0,8530.0
1043,72003,18545.0001,320.0
1044,72004,17317.0001,460.0
1045,72006,37295.0,900.0
1046,72007,269157.0,4220.0
1047,72010,108146.0001,2380.0
1048,72011,123611.0,2130.0
1049,72012,309272.0,5680.0
1050,72013,36628.0,770.0
1051,72015,637435.0,11880.0
1052,72016,70379.0001,1240.0
1053,72017,10688.0001,240.0
1054,72019,989017.0,12630.0
1055,72020,60970.0,1420.0
1056,72021,64373.0,1550.0
1057,72022,478878.0,7880.0
1058,72023,1072320.0,16360.0
1059,72024,83648.0,1450.0
1060,72025,15529.0001,350.0
1061,72026,5485.0002,120.0
1062,72027,25168.0,560.0
1063,72029,27848.0001,670.0
1064,72030,11488.0002,260.0
1065,72031,137209.0,2940.0
1066,72032,784342.0,14630.0
1067,72034,1440608.0,21110.0
1068,72036,7870.0,250.0
1069,72039,44365.0,900.0
1070,72040,52053.0,1060.0
1071,72041,26995.0,520.0
1072,72042,114262.0,1980.0
1073,72044,25590.0,400.0
1074,72045,30916.0,540.0
1075,72046,87878.0,1640.0
1076,72047,25402.0,450.0
1077,72051,9085.0001,210.0
1078,72055,19914.0,360.0
1079,72057,20855.0001,390.0
1080,72058,535208.0,7950.0
1081,72060,10418.0002,230.0
1082,72061,9364.0003,190.0
1083,72063,34829.0,640.0
1084,72064,56035.0001,1020.0
1085,72065,149134.0,2350.0
1086,72067,66028.0,1160.0
1087,72068,8112.0002,210.0
1088,72069,19949.0001,470.0
1089,72070,35498.0,700.0
1090,72072,7166.0002,180.0
1091,72073,21034.0001,480.0
1092,72076,720682.0,16710.0
1093,72079,15529.0002,310.0
1094,72080,10317.0002,260.0
1095,72081,135685.0001,3000.0
1096,72082,20601.0001,670.0
1097,72084,19953.0001,450.0
1098,72086,245570.0,4580.0
1099,72087,39905.0,710.0
1100,72088,49333.0,950.0
1101,72101,67379.0,1280.0
1102,72102,51709.0,1070.0
1103,72103,251923.0,5800.0
1104,72104,437440.0,8930.0
1105,72106,138450.0,2400.0
1106,72110,250583.0,4760.0
1107,72111,33994.0,560.0
1108,72112,165038.0,3820.0
1109,72113,966503.0,12320.0
1110,72114,143939.0,4200.0
1111,72116,812791.0,10610.0
1112,72117,234127.0001,6420.0
1113,72118,410791.0,9960.0
1114,72120,1127384.0,16790.0
1115,72121,51499.0,1070.0
1116,72122,52838.0,560.0
1117,72125,13867.0001,350.0
1118,72126,77904.0001,1490.0
1119,72127,48605.0,950.0
1120,72128,18680.0001,360.0
1121,72129,32592.0,580.0
1122,72130,8027.0002,160.0
1123,72131,104801.0,1940.0
1124,72132,85874.0,1580.0
1125,72134,8741.0002,150.0
1126,72135,169421.0,1240.0
1127,72136,39279.0,760.0
1128,72137,48226.0,1030.0
1129,72140,5529.0003,110.0
1130,72141,6284.0002,170.0
1131,72142,79465.0,1120.0
1132,72143,847722.0,13660.0
1133,72150,331636.0,5260.0
1134,72152,6073.0001,150.0
1135,72153,43060.0,950.0
1136,72156,12758.0001,230.0
1137,72157,31913.0,660.0
1138,72160,261551.0,4420.0
1139,72167,35272.0,700.0
1140,72168,4201.0002,240.0
1141,72173,258917.0,4240.0
1142,72175,4288.0001,130.0
1143,72176,204085.0,3890.0
1144,72179,7993.0002,200.0
1145,72181,7962.0003,120.0
1146,72201,86796.0,540.0
1147,72202,341703.0,4560.0
1148,72204,456739.0001,13050.0
1149,72205,738945.0,10690.0
1150,72206,415121.0,9500.0
1151,72207,948858.0,5340.0
1152,72209,379658.0,12930.0
1153,72210,492146.0,7600.0
1154,72211,923170.0,11300.0
1155,72212,906745.0,5850.0
1156,72223,1921410.0,12270.0
1157,72227,503132.0,5410.0
1158,72301,398982.0,10200.0
1159,72315,368800.0,7870.0
1160,72324,35977.0,790.0
1161,72326,42317.0,970.0
1162,72327,31815.0,620.0
1163,72330,7452.0002,200.0
1164,72331,30357.0001,940.0
1165,72333,12575.0001,290.0
1166,72335,190128.0,5260.0
1167,72342,59926.0001,1390.0
1168,72346,7958.0001,210.0
1169,72347,10721.0003,240.0
1170,72348,33606.0,790.0
1171,72350,14405.0001,320.0
1172,72354,39407.0,880.0
1173,72355,40128.0,870.0
1174,72358,14505.0001,460.0
1175,72360,87518.0,2290.0
1176,72364,444944.0,7290.0
1177,72365,44094.0,1100.0
1178,72366,31916.0,690.0
1179,72368,22121.0001,380.0
1180,72370,121389.0,2950.0
1181,72372,33808.0,710.0
1182,72373,12531.0002,420.0
1183,72374,11150.0001,260.0
1184,72376,36098.0,670.0
1185,72384,12142.0001,320.0
1186,72386,34332.0,640.0
1187,72390,99398.0,3010.0
1188,72392,6903.0002,170.0
1189,72394,6503.0001,180.0
1190,72395,24105.0001,370.0
1191,72396,281478.0,5510.0
1192,72401,822827.0,16660.0
1193,72404,1036401.0,12800.0
1194,72410,6001.0001,160.0
1195,72411,42396.0,900.0
1196,72412,11480.0002,210.0
1197,72413,7711.0002,210.0
1198,72414,8369.0002,150.0
1199,72415,24626.0001,530.0
1200,72416,126743.0,2470.0
1201,72417,136129.0,2440.0
1202,72419,27583.0001,610.0
1203,72421,8021.0001,240.0
1204,72422,78612.0,1740.0
1205,72425,5807.0002,140.0
1206,72429,8146.0002,140.0
1207,72430,5216.0002,140.0
1208,72432,119235.0,2410.0
1209,72433,39841.0,1010.0
1210,72434,36839.0,830.0
1211,72435,5646.0002,130.0
1212,72436,19329.0001,420.0
1213,72437,69324.0,1380.0
1214,72438,46325.0,960.0
1215,72440,5634.0002,130.0
1216,72442,119079.0,1890.0
1217,72443,53219.0,1160.0
1218,72444,27330.0,730.0
1219,72447,44114.0,770.0
1220,72450,858968.0,15830.0
1221,72454,96850.0001,2040.0
1222,72455,268477.0,5470.0
1223,72456,8795.0002,200.0
1224,72458,12203.0002,280.0
1225,72459,18673.0001,460.0
1226,72460,13529.0002,280.0
1227,72461,63279.0001,1260.0
1228,72466,22827.0,480.0
1229,72469,18303.0,400.0
1230,72470,4734.0002,110.0
1231,72471,15925.0001,360.0
1232,72472,167799.0,3640.0
1233,72473,46057.0,930.0
1234,72476,128559.0001,2710.0
1235,72478,4316.0002,110.0
1236,72479,30070.0,520.0
1237,72482,13940.0002,420.0
1238,72501,594141.0,10260.0
1239,72512,32617.0,860.0
1240,72513,55895.0001,1090.0
1241,72517,5795.0002,140.0
1242,72519,46061.0,1160.0
1243,72521,91822.0001,1920.0
1244,72522,7699.0002,170.0
1245,72523,14536.0001,340.0
1246,72524,9151.0002,160.0
1247,72527,11384.0002,260.0
1248,72529,74270.0001,1690.0
1249,72530,38244.0,740.0
1250,72531,16269.0001,300.0
1251,72532,27087.0,650.0
1252,72533,4656.0002,130.0
1253,72534,24191.0,510.0
1254,72536,6714.0002,170.0
1255,72537,19971.0001,370.0
1256,72538,7205.0002,160.0
1257,72539,6942.0002,160.0
1258,72542,67986.0001,1550.0
1259,72543,306725.0,5330.0
1260,72544,15142.0001,280.0
1261,72550,16190.0001,350.0
1262,72554,43252.0,1100.0
1263,72556,77755.0001,1490.0
1264,72560,168274.0,3560.0
1265,72561,16067.0001,350.0
1266,72562,41675.0,880.0
1267,72564,7627.0003,180.0
1268,72565,10870.0001,310.0
1269,72566,10135.0002,200.0
1270,72567,4288.0001,120.0
1271,72568,33780.0,700.0
1272,72569,6882.0,180.0
1273,72571,8795.0002,160.0
1274,72573,5878.0002,130.0
1275,72576,68996.0001,1490.0
1276,72577,11144.0002,270.0
1277,72579,27269.0,560.0
1278,72581,22803.0,430.0
1279,72583,28683.0,610.0
1280,72584,8632.0001,210.0
1281,72601,668712.0,12190.0
1282,72611,31253.0,700.0
1283,72616,216771.0,4580.0
1284,72619,36701.0,850.0
1285,72623,12976.0002,280.0
1286,72624,8360.0001,190.0
1287,72626,28076.0001,510.0
1288,72628,9647.0001,240.0
1289,72629,9928.0002,240.0
1290,72631,115170.0,1960.0
1291,72632,112886.0,2210.0
1292,72633,30621.0,660.0
1293,72634,97804.0001,2080.0
1294,72635,71073.0001,1540.0
1295,72638,135061.0,3110.0
1296,72639,6294.0002,190.0
1297,72640,6085.0002,140.0
1298,72641,40556.0,940.0
1299,72642,46407.0,880.0
1300,72644,44496.0,1030.0
1301,72645,27183.0,670.0
1302,72648,11842.0002,290.0
1303,72650,66303.0001,1710.0
1304,72651,23203.0001,570.0
1305,72653,706807.0,12650.0
1306,72655,6274.0001,160.0
1307,72658,36311.0,740.0
1308,72660,9703.0002,210.0
1309,72661,12625.0002,240.0
1310,72662,60071.0,1310.0
1311,72663,4199.0002,110.0
1312,72666,5153.0001,120.0
1313,72668,10455.0002,200.0
1314,72675,22726.0001,550.0
1315,72679,9481.0002,320.0
1316,72680,11035.0,310.0
1317,72682,9619.0002,190.0
1318,72683,3811.0002,110.0
1319,72685,22824.0,520.0
1320,72687,110254.0,2440.0
1321,72701,1205577.0,16820.0
1322,72703,1432893.0,15690.0
1323,72704,1130874.0,14070.0
1324,72712,8550226.0,17850.0
1325,72714,491076.0,6540.0
1326,72715,653705.0,8780.0
1327,72717,14454.0002,330.0
1328,72718,315366.0,2220.0
1329,72719,637766.0,7610.0
1330,72721,6748.0002,160.0
1331,72722,67925.0001,1290.0
1332,72727,157514.0,2790.0
1333,72729,4209.0002,100.0
1334,72730,332526.0,4670.0
1335,72732,166197.0,2160.0
1336,72734,206275.0,3630.0
1337,72736,199401.0,3020.0
1338,72738,69535.0,1110.0
1339,72739,13005.0001,230.0
1340,72740,220723.0,4320.0
1341,72742,9226.0001,240.0
1342,72744,111139.0001,2230.0
1343,72745,464193.0,6300.0
1344,72751,255654.0,3940.0
1345,72752,4170.0002,130.0
1346,72753,295320.0,4700.0
1347,72756,1124654.0,18670.0
1348,72758,2077101.0,20460.0
1349,72760,3721.0002,120.0
1350,72761,572510.0,10170.0
1351,72762,1483068.0,19470.0
1352,72764,1243532.0,25130.0
1353,72768,22122.0001,470.0
1354,72769,27622.0001,410.0
1355,72773,23565.0,480.0
1356,72774,166213.0,2880.0
1357,72776,8303.0002,230.0
1358,72801,292658.0,6760.0
1359,72802,660375.0,9670.0
1360,72821,26665.0,620.0
1361,72823,118663.0,2550.0
1362,72824,24286.0001,580.0
1363,72830,281224.0,6250.0
1364,72832,11725.0001,320.0
1365,72833,88168.0001,1900.0
1366,72834,197902.0,4130.0
1367,72835,17417.0001,370.0
1368,72837,186039.0,3310.0
1369,72839,4315.0002,110.0
1370,72840,30868.0,760.0
1371,72842,21122.0001,490.0
1372,72843,41353.0,830.0
1373,72845,25345.0,520.0
1374,72846,81753.0001,1570.0
1375,72847,57653.0001,1110.0
1376,72851,13650.0002,290.0
1377,72852,4466.0002,120.0
1378,72853,30143.0,710.0
1379,72854,11359.0002,240.0
1380,72855,112325.0001,2440.0
1381,72856,6422.0001,170.0
1382,72857,21721.0,490.0
1383,72858,89288.0001,1590.0
1384,72860,5990.0001,160.0
1385,72863,34476.0,700.0
1386,72865,22794.0,480.0
1387,72901,338589.0,8530.0
1388,72903,773295.0,11290.0
1389,72904,281003.0,9180.0
1390,72908,376234.0,6280.0
1391,72916,426530.0,4620.0
1392,72921,348658.0,5840.0
1393,72923,94863.0,2050.0
1394,72926,6957.0002,170.0
1395,72927,139692.0001,3280.0
1396,72928,11335.0001,260.0
1397,72930,10086.0002,200.0
1398,72932,31386.0,670.0
1399,72933,116611.0,1970.0
1400,72934,13075.0001,310.0
1401,72936,392723.0,6360.0
1402,72937,76107.0,1510.0
1403,72938,20838.0,470.0
1404,72940,48357.0,960.0
1405,72941,127449.0,2220.0
1406,72943,41773.0,1000.0
1407,72944,53561.0,1070.0
1408,72946,67119.0,1350.0
1409,72947,74493.0001,1530.0
1410,72948,7385.0002,150.0
1411,72949,194058.0,3950.0
1412,72950,5681.0002,120.0
1413,72951,19121.0,400.0
1414,72952,53145.0,990.0
1415,72955,8216.0002,210.0
1416,72956,709328.0,14050.0
1417,72958,109339.0,2740.0
1418,72959,55843.0001,1130.0
1419,99999,3553490.0,46150.0
1420,0,1830880158.0,18877820.0
1421,90001,804287.0001,24730.0
1422,90002,742406.0001,22730.0
1423,90003,962492.0,31100.0
1424,90004,2407813.0,29020.0
1425,90005,1032998.0,17710.0
1426,90006,858367.0,25000.0
1427,90007,437647.0,12700.0
1428,90008,964891.0,15580.0
1429,90010,443027.0,3030.0
1430,90011,1343327.0,43780.0
1431,90012,798521.0,12620.0
1432,90013,430479.0,5190.0
1433,90014,310101.0,3890.0
1434,90015,927386.0,11790.0
1435,90016,1246928.0,23700.0
1436,90017,752804.0,11290.0
1437,90018,1073901.0,23550.0
1438,90019,1940879.0,30400.0
1439,90020,1385478.0,19070.0
1440,90021,231539.0,1550.0
1441,90022,1202191.0,30020.0
1442,90023,699382.0,19970.0
1443,90024,5922725.0,14710.0
1444,90025,5419582.0,25440.0
1445,90026,2138019.0,32410.0
1446,90027,2429168.0,24360.0
1447,90028,953057.0,17100.0
1448,90029,782786.0,17610.0
1449,90031,802279.0,17270.0
1450,90032,1043533.0,20900.0
1451,90033,703897.0,19640.0
1452,90034,2687642.0,30330.0
1453,90035,1749915.0,13780.0
1454,90036,2483175.0,20260.0
1455,90037,864884.0,27070.0
1456,90038,753981.0,14270.0
1457,90039,1478699.0,15370.0
1458,90040,507942.0,6110.0
1459,90041,1143417.0,13320.0
1460,90042,1840190.0,28800.0
1461,90043,1334994.0,22470.0
1462,90044,1369553.0,40700.0
1463,90045,2498041.0,19040.0
1464,90046,3385292.0,27220.0
1465,90047,1164983.0,25430.0
1466,90048,1796234.0,12180.0
1467,90049,7836690.0,17860.0
1468,90056,563236.0,4690.0
1469,90057,564263.0,17080.0
1470,90058,319268.0001,1560.0
1471,90059,651141.0001,18910.0
1472,90061,455225.0001,12890.0
1473,90062,619403.0,15720.0
1474,90063,904240.0,23160.0
1475,90064,3708824.0,14990.0
1476,90065,1614283.0,22400.0
1477,90066,3526146.0,28630.0
1478,90067,3826262.0,3530.0
1479,90068,1750810.0,12220.0
1480,90069,3821650.0,13110.0
1481,90077,2174830.0,3960.0
1482,90094,1032642.0,5040.0
1483,90201,1553617.0,43380.0
1484,90210,6114441.0,9210.0
1485,90211,1860777.0,5520.0
1486,90212,3102670.0,7250.0
1487,90220,975359.0,24060.0
1488,90221,906440.0,24390.0
1489,90222,535233.0001,14410.0
1490,90230,1829429.0,16030.0
1491,90232,1105802.0,8910.0
1492,90240,949933.0,13040.0
1493,90241,1299251.0,21970.0
1494,90242,1109276.0,20950.0
1495,90245,1647581.0,9620.0
1496,90247,1209076.0,24590.0
1497,90248,390020.0,5860.0
1498,90249,782083.0,14230.0
1499,90250,2493067.0,46610.0
1500,90254,2547978.0,10490.0
1501,90255,1202159.0,33270.0
1502,90260,829092.0,16640.0
1503,90262,1191467.0,30800.0
1504,90265,2268621.0,6330.0
1505,90266,6428993.0,16920.0
1506,90270,425249.0001,11630.0
1507,90272,6767403.0,10530.0
1508,90274,4531031.0,12960.0
1509,90275,3740207.0,19900.0
1510,90277,3034962.0,19310.0
1511,90278,2683365.0,20460.0
1512,90280,1820479.0,44450.0
1513,90290,523564.0,3050.0
1514,90291,2357028.0,14250.0
1515,90292,2654162.0,15170.0
1516,90293,933361.0,7040.0
1517,90301,742064.0,17730.0
1518,90302,699531.0,14290.0
1519,90303,505587.0,12170.0
1520,90304,479055.0,12320.0
1521,90305,500915.0,8090.0
1522,90401,1270128.0,4650.0
1523,90402,3159545.0,5160.0
1524,90403,2419362.0,13620.0
1525,90404,1145501.0,11030.0
1526,90405,2641957.0,14910.0
1527,90501,1499551.0,21500.0
1528,90502,621737.0,9460.0
1529,90503,2281150.0,21730.0
1530,90504,1319257.0,16710.0
1531,90505,2149142.0,18090.0
1532,90601,1177375.0,16260.0
1533,90602,729297.0,12100.0
1534,90603,912573.0,10340.0
1535,90604,1199115.0,19690.0
1536,90605,1238514.0,20050.0
1537,90606,809518.0,15980.0
1538,90620,1595130.0,23440.0
1539,90621,1014011.0,17890.0
1540,90623,672734.0,8000.0
1541,90630,2142640.0,24870.0
1542,90631,2499110.0,34240.0
1543,90638,1730686.0,23120.0
1544,90640,1606512.0,31230.0
1545,90650,2543624.0,50570.0
1546,90660,1537528.0,31430.0
1547,90670,554824.0,8610.0
1548,90680,695578.0,15000.0
1549,90701,449835.0,8050.0
1550,90703,2429053.0,25540.0
1551,90706,1884565.0,37620.0
1552,90710,771441.0,12860.0
1553,90712,1331245.0,16540.0
1554,90713,1222238.0,14580.0
1555,90715,584999.0,10590.0
1556,90716,254296.0001,6590.0
1557,90717,747272.0,11020.0
1558,90720,1523652.0,11370.0
1559,90723,1066660.0,25930.0
1560,90731,1763546.0,28160.0
1561,90732,1081797.0,10770.0
1562,90740,1575601.0,13910.0
1563,90744,1043717.0,24210.0
1564,90745,1690345.0,29900.0
1565,90746,917898.0,14360.0
1566,90755,478969.0,6150.0
1567,90802,1474699.0,21110.0
1568,90803,2402684.0,18010.0
1569,90804,949894.0,19060.0
1570,90805,1895240.0,43950.0
1571,90806,912387.0,19440.0
1572,90807,1538775.0,16820.0
1573,90808,2023169.0,19950.0
1574,90810,843451.0,18040.0
1575,90813,809452.0,23250.0
1576,90814,951563.0,10600.0
1577,90815,1979424.0,19980.0
1578,91001,2070618.0,18090.0
1579,91006,2014432.0,15790.0
1580,91007,1696096.0,15580.0
1581,91008,146999.0,530.0
1582,91010,795540.0,12910.0
1583,91011,3243006.0,9460.0
1584,91016,1640196.0,20320.0
1585,91020,301720.0,3910.0
1586,91024,879901.0,5660.0
1587,91030,1987728.0,12800.0
1588,91040,764651.0,10210.0
1589,91042,937500.0,13000.0
1590,91101,1045122.0,10560.0
1591,91103,1283199.0,12590.0
1592,91104,1492522.0,17010.0
1593,91105,1971980.0,6890.0
1594,91106,1692261.0,12330.0
1595,91107,2111281.0,16990.0
1596,91108,2243642.0,6390.0
1597,91201,730171.0,10540.0
1598,91202,1023806.0,11140.0
1599,91203,529686.0,7960.0
1600,91204,408957.0,7900.0
1601,91205,843106.0,16820.0
1602,91206,1353713.0,15800.0
1603,91207,786552.0,5030.0
1604,91208,1124877.0,8130.0
1605,91210,28577.0003,190.0
1606,91214,1654905.0,14850.0
1607,91301,2015493.0,12360.0
1608,91302,4504294.0,12130.0
1609,91303,654257.0,13740.0
1610,91304,1676138.0,24770.0
1611,91306,1275121.0,23410.0
1612,91307,1450094.0,12440.0
1613,91311,1929929.0,19960.0
1614,91316,2145661.0,14570.0
1615,91320,2672267.0,21700.0
1616,91321,1149502.0,16120.0
1617,91324,1108618.0,15120.0
1618,91325,1265429.0,17290.0
1619,91326,2283322.0,18400.0
1620,91331,1921739.0,47210.0
1621,91335,1871478.0,37080.0
