,zillow_zip,zillow_month_day,zillow_sales_value_index,zillow_month
22582,11360,2020-07-31,498407.2820610553,2020-07
22760,11360,2020-08-31,494584.38485305617,2020-08
22938,11360,2020-09-30,490856.4546362059,2020-09
23116,11360,2020-10-31,487099.4619660492,2020-10
23294,11360,2020-11-30,483750.76679007773,2020-11
23472,11360,2020-12-31,481686.2494544129,2020-12
23650,11360,2021-01-31,481068.06164527533,2021-01
23828,11360,2021-02-28,482334.97858598456,2021-02
24006,11360,2021-03-31,484592.5918734025,2021-03
24184,11360,2021-04-30,486392.23984761717,2021-04
24362,11360,2021-05-31,488368.2243306772,2021-05
24540,11360,2021-06-30,487699.6191933432,2021-06
24718,11360,2021-07-31,489910.880378602,2021-07
24896,11360,2021-08-31,492976.05890068883,2021-08
25074,11360,2021-09-30,497648.42257826857,2021-09
25252,11360,2021-10-31,502467.40080049116,2021-10
25430,11360,2021-11-30,506416.24098670617,2021-11
25608,11360,2021-12-31,509312.3541902318,2021-12
25786,11360,2022-01-31,508249.0984986957,2022-01
25964,11360,2022-02-28,506511.6414652965,2022-02
26142,11360,2022-03-31,505840.62384953635,2022-03
26320,11360,2022-04-30,506558.57551914454,2022-04
26498,11360,2022-05-31,507097.951627456,2022-05
26676,11360,2022-06-30,507318.60111846455,2022-06
26854,11360,2022-07-31,506306.19435053616,2022-07
27032,11360,2022-08-31,503761.9613718912,2022-08
27210,11360,2022-09-30,500026.3216713912,2022-09
27388,11360,2022-10-31,497903.50447588897,2022-10
27566,11360,2022-11-30,497110.9449269097,2022-11
27744,11360,2022-12-31,494987.8570471102,2022-12
27922,11360,2023-01-31,493151.5844104441,2023-01
131,11361,2010-01-31,401558.7385863242,2010-01
309,11361,2010-02-28,401454.9861541241,2010-02
487,11361,2010-03-31,400645.75102505146,2010-03
665,11361,2010-04-30,400863.2915079162,2010-04
843,11361,2010-05-31,401678.5203254786,2010-05
1021,11361,2010-06-30,403817.9319164729,2010-06
1199,11361,2010-07-31,404810.6721755017,2010-07
1377,11361,2010-08-31,405615.6291271856,2010-08
1555,11361,2010-09-30,406775.0962885292,2010-09
1733,11361,2010-10-31,409123.69473879336,2010-10
1911,11361,2010-11-30,410728.4111879217,2010-11
2089,11361,2010-12-31,411533.35937197634,2010-12
2267,11361,2011-01-31,412350.74666113796,2011-01
2445,11361,2011-02-28,412886.3736259194,2011-02
2623,11361,2011-03-31,414007.06272442115,2011-03
2801,11361,2011-04-30,413999.5363269346,2011-04
2979,11361,2011-05-31,414293.974752334,2011-05
3157,11361,2011-06-30,414010.5057214613,2011-06
3335,11361,2011-07-31,413949.47212513344,2011-07
3513,11361,2011-08-31,414095.33551812096,2011-08
3691,11361,2011-09-30,413483.8467498562,2011-09
3869,11361,2011-10-31,411714.11097746016,2011-10
4047,11361,2011-11-30,409881.93650210905,2011-11
4225,11361,2011-12-31,408788.21524566674,2011-12
4403,11361,2012-01-31,408776.35090315994,2012-01
4581,11361,2012-02-29,409721.18362636905,2012-02
4759,11361,2012-03-31,411166.8804237344,2012-03
4937,11361,2012-04-30,414323.12380211713,2012-04
5115,11361,2012-05-31,418355.86231239454,2012-05
5293,11361,2012-06-30,422425.4521795575,2012-06
5471,11361,2012-07-31,426214.4929752309,2012-07
5649,11361,2012-08-31,428823.7665616323,2012-08
5827,11361,2012-09-30,431134.12522056093,2012-09
6005,11361,2012-10-31,431325.7953199839,2012-10
6183,11361,2012-11-30,431162.8789402044,2012-11
6361,11361,2012-12-31,430495.7895190618,2012-12
6539,11361,2013-01-31,430627.4757031349,2013-01
6717,11361,2013-02-28,431228.9923603846,2013-02
6895,11361,2013-03-31,432293.45578358736,2013-03
7073,11361,2013-04-30,433934.2563725349,2013-04
7251,11361,2013-05-31,436011.93587145815,2013-05
7429,11361,2013-06-30,440454.42230198154,2013-06
7607,11361,2013-07-31,445715.7981487868,2013-07
7785,11361,2013-08-31,450799.2244051205,2013-08
7963,11361,2013-09-30,454751.9582619591,2013-09
8141,11361,2013-10-31,458531.7699185443,2013-10
8319,11361,2013-11-30,461993.0686203511,2013-11
8497,11361,2013-12-31,464488.07708440133,2013-12
8675,11361,2014-01-31,466075.49058791687,2014-01
8853,11361,2014-02-28,468544.77289460506,2014-02
9031,11361,2014-03-31,471931.0611400498,2014-03
9209,11361,2014-04-30,477750.4599710056,2014-04
9387,11361,2014-05-31,483355.3295419159,2014-05
9565,11361,2014-06-30,489304.784325995,2014-06
9743,11361,2014-07-31,493516.7686030383,2014-07
9921,11361,2014-08-31,496218.74224711955,2014-08
10099,11361,2014-09-30,498171.5586457402,2014-09
10277,11361,2014-10-31,499460.77037825814,2014-10
10455,11361,2014-11-30,502414.4736043557,2014-11
10633,11361,2014-12-31,505297.9822168618,2014-12
10811,11361,2015-01-31,508238.3391037544,2015-01
10989,11361,2015-02-28,509942.4502742162,2015-02
11167,11361,2015-03-31,511323.086899729,2015-03
11345,11361,2015-04-30,513350.6886570209,2015-04
11523,11361,2015-05-31,515954.85594577406,2015-05
11701,11361,2015-06-30,519317.4570516711,2015-06
11879,11361,2015-07-31,523409.9693853784,2015-07
12057,11361,2015-08-31,529797.4888531887,2015-08
12235,11361,2015-09-30,537310.3240725534,2015-09
12413,11361,2015-10-31,543875.754604171,2015-10
12591,11361,2015-11-30,549015.771186575,2015-11
12769,11361,2015-12-31,553346.1823073975,2015-12
12947,11361,2016-01-31,557227.8022154049,2016-01
13125,11361,2016-02-29,560732.350263541,2016-02
13303,11361,2016-03-31,563361.5146567973,2016-03
13481,11361,2016-04-30,566493.7885762424,2016-04
13659,11361,2016-05-31,570348.0472267069,2016-05
13837,11361,2016-06-30,574745.110648811,2016-06
14015,11361,2016-07-31,579178.5970967921,2016-07
14193,11361,2016-08-31,582315.6278266114,2016-08
14371,11361,2016-09-30,584753.4971798394,2016-09
14549,11361,2016-10-31,587103.8704005886,2016-10
14727,11361,2016-11-30,590670.134703254,2016-11
14905,11361,2016-12-31,596421.6055556879,2016-12
15083,11361,2017-01-31,601929.0598598474,2017-01
15261,11361,2017-02-28,607506.6322689371,2017-02
15439,11361,2017-03-31,611568.6857704037,2017-03
15617,11361,2017-04-30,615638.7141435085,2017-04
15795,11361,2017-05-31,617746.7904168931,2017-05
15973,11361,2017-06-30,620185.1842380989,2017-06
16151,11361,2017-07-31,623041.1875521507,2017-07
16329,11361,2017-08-31,627235.1295537554,2017-08
16507,11361,2017-09-30,631859.2473856021,2017-09
16685,11361,2017-10-31,637879.9044170118,2017-10
16863,11361,2017-11-30,644347.337898829,2017-11
17041,11361,2017-12-31,650848.5895050609,2017-12
17219,11361,2018-01-31,656274.3868596911,2018-01
17397,11361,2018-02-28,660824.9555300989,2018-02
17575,11361,2018-03-31,664420.5894799096,2018-03
17753,11361,2018-04-30,667022.2426083476,2018-04
17931,11361,2018-05-31,670342.8048581757,2018-05
18109,11361,2018-06-30,673583.8491165127,2018-06
18287,11361,2018-07-31,677544.9217011825,2018-07
18465,11361,2018-08-31,681505.5609894673,2018-08
18643,11361,2018-09-30,685091.1243325883,2018-09
18821,11361,2018-10-31,687119.0994451522,2018-10
18999,11361,2018-11-30,687495.1952507193,2018-11
19177,11361,2018-12-31,686439.1288656526,2018-12
19355,11361,2019-01-31,690291.5410366305,2019-01
19533,11361,2019-02-28,696860.2834925236,2019-02
19711,11361,2019-03-31,706196.7220122864,2019-03
19889,11361,2019-04-30,712051.5929760338,2019-04
20067,11361,2019-05-31,715294.7088336927,2019-05
20245,11361,2019-06-30,717406.4134961574,2019-06
20423,11361,2019-07-31,719107.2298368298,2019-07
20601,11361,2019-08-31,719787.0791776875,2019-08
20779,11361,2019-09-30,719900.9454717733,2019-09
20957,11361,2019-10-31,720957.7822812417,2019-10
21135,11361,2019-11-30,724084.1277249019,2019-11
21313,11361,2019-12-31,726598.2707437021,2019-12
21491,11361,2020-01-31,728956.2032536106,2020-01
21669,11361,2020-02-29,731319.39312021,2020-02
21847,11361,2020-03-31,733971.2284491478,2020-03
22025,11361,2020-04-30,735965.3640104978,2020-04
22203,11361,2020-05-31,736236.0036887394,2020-05
22381,11361,2020-06-30,736665.5503865489,2020-06
22559,11361,2020-07-31,736623.642101991,2020-07
22737,11361,2020-08-31,737587.0173619945,2020-08
22915,11361,2020-09-30,738422.9148322162,2020-09
23093,11361,2020-10-31,737519.3186135141,2020-10
23271,11361,2020-11-30,735874.9818481482,2020-11
23449,11361,2020-12-31,733700.391566408,2020-12
23627,11361,2021-01-31,732205.1293486428,2021-01
23805,11361,2021-02-28,733684.3919996783,2021-02
23983,11361,2021-03-31,736720.4478298556,2021-03
24161,11361,2021-04-30,741928.0811146074,2021-04
24339,11361,2021-05-31,747360.2947818992,2021-05
24517,11361,2021-06-30,752563.020417109,2021-06
24695,11361,2021-07-31,757589.7591913887,2021-07
24873,11361,2021-08-31,761539.8998263803,2021-08
25051,11361,2021-09-30,767871.1919339618,2021-09
25229,11361,2021-10-31,776189.9198468272,2021-10
25407,11361,2021-11-30,786294.9836602261,2021-11
25585,11361,2021-12-31,795054.695160941,2021-12
25763,11361,2022-01-31,800335.0977969802,2022-01
25941,11361,2022-02-28,802353.5227691197,2022-02
26119,11361,2022-03-31,804762.3922933573,2022-03
26297,11361,2022-04-30,809364.4066459163,2022-04
26475,11361,2022-05-31,816032.4889355226,2022-05
26653,11361,2022-06-30,825293.0000218017,2022-06
26831,11361,2022-07-31,833390.2500417468,2022-07
27009,11361,2022-08-31,840405.7474077535,2022-08
27187,11361,2022-09-30,840972.3754538315,2022-09
27365,11361,2022-10-31,839944.9721692111,2022-10
27543,11361,2022-11-30,838728.9525048964,2022-11
27721,11361,2022-12-31,837242.4663013234,2022-12
27899,11361,2023-01-31,835975.234614409,2023-01
155,11362,2010-01-31,127882.17847284439,2010-01
333,11362,2010-02-28,127024.29412183742,2010-02
511,11362,2010-03-31,125330.51332071387,2010-03
689,11362,2010-04-30,124010.03395664829,2010-04
867,11362,2010-05-31,123114.92476170967,2010-05
1045,11362,2010-06-30,123442.18313066273,2010-06
1223,11362,2010-07-31,123820.46195481304,2010-07
1401,11362,2010-08-31,124193.82513046394,2010-08
1579,11362,2010-09-30,124925.65605650266,2010-09
1757,11362,2010-10-31,126476.98213135776,2010-10
1935,11362,2010-11-30,127812.33932716162,2010-11
2113,11362,2010-12-31,128727.17516486868,2010-12
2291,11362,2011-01-31,129164.71921422455,2011-01
2469,11362,2011-02-28,129372.15355890506,2011-02
2647,11362,2011-03-31,129684.99156809624,2011-03
2825,11362,2011-04-30,129721.11821874206,2011-04
3003,11362,2011-05-31,129885.72702096213,2011-05
3181,11362,2011-06-30,129717.82024269213,2011-06
3359,11362,2011-07-31,129368.97506964699,2011-07
3537,11362,2011-08-31,129154.22918757473,2011-08
3715,11362,2011-09-30,128825.52966268874,2011-09
3893,11362,2011-10-31,128437.0948477302,2011-10
4071,11362,2011-11-30,128123.23625979037,2011-11
4249,11362,2011-12-31,128242.02232191061,2011-12
4427,11362,2012-01-31,128777.32177427008,2012-01
4605,11362,2012-02-29,129487.72103504837,2012-02
4783,11362,2012-03-31,130149.82261918722,2012-03
4961,11362,2012-04-30,131311.39625885812,2012-04
5139,11362,2012-05-31,132942.9882648433,2012-05
5317,11362,2012-06-30,135021.06819818795,2012-06
5495,11362,2012-07-31,137105.81946277068,2012-07
5673,11362,2012-08-31,138877.59097937794,2012-08
5851,11362,2012-09-30,140614.68404793437,2012-09
6029,11362,2012-10-31,140387.23670156798,2012-10
6207,11362,2012-11-30,138880.94722522658,2012-11
6385,11362,2012-12-31,136296.8564504933,2012-12
6563,11362,2013-01-31,134523.37488412866,2013-01
6741,11362,2013-02-28,134024.8503693243,2013-02
6919,11362,2013-03-31,134174.65436032868,2013-03
7097,11362,2013-04-30,135188.86826785072,2013-04
7275,11362,2013-05-31,136475.78733485893,2013-05
7453,11362,2013-06-30,138746.04219486515,2013-06
7631,11362,2013-07-31,141276.12732443088,2013-07
7809,11362,2013-08-31,143618.77480381462,2013-08
7987,11362,2013-09-30,145639.86911666187,2013-09
8165,11362,2013-10-31,146472.2492170549,2013-10
8343,11362,2013-11-30,145997.80743064298,2013-11
8521,11362,2013-12-31,144384.1403755643,2013-12
8699,11362,2014-01-31,143294.5444733603,2014-01
8877,11362,2014-02-28,143417.59879805744,2014-02
9055,11362,2014-03-31,144344.75251656398,2014-03
9233,11362,2014-04-30,146185.1483162239,2014-04
9411,11362,2014-05-31,148229.22440849376,2014-05
9589,11362,2014-06-30,150452.3143241354,2014-06
9767,11362,2014-07-31,152179.27168611586,2014-07
9945,11362,2014-08-31,153642.59581877678,2014-08
10123,11362,2014-09-30,155246.39408918086,2014-09
10301,11362,2014-10-31,155585.88059882275,2014-10
10479,11362,2014-11-30,154866.70736852387,2014-11
10657,11362,2014-12-31,153096.80437976823,2014-12
10835,11362,2015-01-31,152151.37845194337,2015-01
11013,11362,2015-02-28,152103.99218877679,2015-02
11191,11362,2015-03-31,152471.9619159001,2015-03
11369,11362,2015-04-30,153326.61094150782,2015-04
11547,11362,2015-05-31,154509.35372158547,2015-05
11725,11362,2015-06-30,156308.34322359948,2015-06
11903,11362,2015-07-31,158152.11719542035,2015-07
12081,11362,2015-08-31,160275.7378898936,2015-08
12259,11362,2015-09-30,162537.24631272993,2015-09
12437,11362,2015-10-31,163499.20955678175,2015-10
12615,11362,2015-11-30,163163.77249277587,2015-11
12793,11362,2015-12-31,162315.43347051882,2015-12
12971,11362,2016-01-31,162027.72990858016,2016-01
13149,11362,2016-02-29,162369.02356438822,2016-02
13327,11362,2016-03-31,162833.5777213246,2016-03
13505,11362,2016-04-30,163858.82246146564,2016-04
13683,11362,2016-05-31,165274.13038283808,2016-05
13861,11362,2016-06-30,166916.00631673553,2016-06
14039,11362,2016-07-31,168951.79781534625,2016-07
14217,11362,2016-08-31,171397.13625112362,2016-08
14395,11362,2016-09-30,173440.27697741755,2016-09
14573,11362,2016-10-31,173998.1776460303,2016-10
14751,11362,2016-11-30,173790.08400417436,2016-11
14929,11362,2016-12-31,174220.61823020445,2016-12
15107,11362,2017-01-31,175250.72144613575,2017-01
15285,11362,2017-02-28,176671.15123728735,2017-02
15463,11362,2017-03-31,177749.56241765746,2017-03
15641,11362,2017-04-30,179449.4398388782,2017-04
15819,11362,2017-05-31,180808.30524695697,2017-05
15997,11362,2017-06-30,182366.31740167574,2017-06
16175,11362,2017-07-31,183708.49702160308,2017-07
16353,11362,2017-08-31,185338.9737692006,2017-08
16531,11362,2017-09-30,186432.18608526292,2017-09
16709,11362,2017-10-31,,2017-10
16887,11362,2017-11-30,,2017-11
17065,11362,2017-12-31,,2017-12
17243,11362,2018-01-31,,2018-01
17421,11362,2018-02-28,308118.85082721466,2018-02
17599,11362,2018-03-31,320327.86608132353,2018-03
17777,11362,2018-04-30,327710.8946675675,2018-04
17955,11362,2018-05-31,333306.04534312483,2018-05
18133,11362,2018-06-30,337263.02987843443,2018-06
18311,11362,2018-07-31,340897.68720183533,2018-07
18489,11362,2018-08-31,343984.8632525089,2018-08
18667,11362,2018-09-30,347817.54986862105,2018-09
18845,11362,2018-10-31,349098.3217649695,2018-10
19023,11362,2018-11-30,347944.48607552506,2018-11
19201,11362,2018-12-31,343534.3167859077,2018-12
19379,11362,2019-01-31,343292.4833209988,2019-01
19557,11362,2019-02-28,346962.7747507089,2019-02
19735,11362,2019-03-31,354134.0677797808,2019-03
19913,11362,2019-04-30,360118.67216235376,2019-04
20091,11362,2019-05-31,363875.19476841204,2019-05
20269,11362,2019-06-30,366881.1852459124,2019-06
20447,11362,2019-07-31,369197.13544925366,2019-07
20625,11362,2019-08-31,371620.98595250904,2019-08
20803,11362,2019-09-30,373555.42423969664,2019-09
20981,11362,2019-10-31,374441.0314785422,2019-10
21159,11362,2019-11-30,375544.8646804542,2019-11
21337,11362,2019-12-31,375156.1301115723,2019-12
21515,11362,2020-01-31,375458.851949885,2020-01
21693,11362,2020-02-29,376008.14836025634,2020-02
21871,11362,2020-03-31,377056.1146988456,2020-03
22049,11362,2020-04-30,377606.93854888424,2020-04
22227,11362,2020-05-31,377753.7176680003,2020-05
22405,11362,2020-06-30,378316.9070554771,2020-06
22583,11362,2020-07-31,378940.38432733045,2020-07
22761,11362,2020-08-31,378250.7018186532,2020-08
22939,11362,2020-09-30,377791.52495540044,2020-09
23117,11362,2020-10-31,378131.1589972565,2020-10
23295,11362,2020-11-30,379777.5157088399,2020-11
23473,11362,2020-12-31,380517.175453465,2020-12
23651,11362,2021-01-31,385328.0620081185,2021-01
23829,11362,2021-02-28,395052.0957286419,2021-02
24007,11362,2021-03-31,408820.30886834883,2021-03
24185,11362,2021-04-30,420044.3261862829,2021-04
24363,11362,2021-05-31,429099.0231288504,2021-05
24541,11362,2021-06-30,437801.0794896988,2021-06
24719,11362,2021-07-31,447485.720816004,2021-07
24897,11362,2021-08-31,459018.1190652717,2021-08
25075,11362,2021-09-30,470705.0886129022,2021-09
25253,11362,2021-10-31,483802.0327363874,2021-10
25431,11362,2021-11-30,495143.37931151077,2021-11
25609,11362,2021-12-31,503691.47916998033,2021-12
25787,11362,2022-01-31,504827.88339136745,2022-01
25965,11362,2022-02-28,501103.1924174011,2022-02
26143,11362,2022-03-31,496078.33130234963,2022-03
26321,11362,2022-04-30,493666.93242175406,2022-04
26499,11362,2022-05-31,493246.97171057545,2022-05
26677,11362,2022-06-30,496386.1462489921,2022-06
26855,11362,2022-07-31,499042.4837360068,2022-07
27033,11362,2022-08-31,501198.540802757,2022-08
27211,11362,2022-09-30,499753.36238705297,2022-09
27389,11362,2022-10-31,497774.3546159126,2022-10
27567,11362,2022-11-30,496567.908701119,2022-11
27745,11362,2022-12-31,495213.93977189297,2022-12
27923,11362,2023-01-31,495465.09078826616,2023-01
171,11363,2010-01-31,516421.9796672964,2010-01
349,11363,2010-02-28,513728.30536724866,2010-02
527,11363,2010-03-31,508985.94764434727,2010-03
705,11363,2010-04-30,505786.84371722577,2010-04
883,11363,2010-05-31,503614.6853094626,2010-05
1061,11363,2010-06-30,505496.5164901635,2010-06
1239,11363,2010-07-31,507313.5859868846,2010-07
1417,11363,2010-08-31,509391.6443377478,2010-08
1595,11363,2010-09-30,512199.6114028302,2010-09
1773,11363,2010-10-31,517740.9328944069,2010-10
1951,11363,2010-11-30,521807.50950766046,2010-11
2129,11363,2010-12-31,523320.04193590244,2010-12
2307,11363,2011-01-31,523957.0208012354,2011-01
2485,11363,2011-02-28,524811.7749795923,2011-02
2663,11363,2011-03-31,526590.5349404388,2011-03
2841,11363,2011-04-30,526300.6298478248,2011-04
3019,11363,2011-05-31,526075.3601728579,2011-05
3197,11363,2011-06-30,525548.5368303453,2011-06
3375,11363,2011-07-31,525642.1945112292,2011-07
3553,11363,2011-08-31,526317.7479599257,2011-08
3731,11363,2011-09-30,526264.1004587327,2011-09
